Sample in Buffer,Sample in Window,TRIGGER,Brik1_u/PilotImag[17:0],Brik1_u/PilotReal[17:0]
60440,60440,0,-67315,110636
60441,60441,0,-67315,110636
60442,60442,0,-67315,110636
60443,60443,0,-67315,110636
60444,60444,0,-81388,96506
60445,60445,0,-81388,96506
60446,60446,0,-81388,96506
60447,60447,0,-81388,96506
60448,60448,0,-86904,93709
60449,60449,0,-86904,93709
60450,60450,0,-86904,93709
60451,60451,0,-86904,93709
60452,60452,0,-82904,86689
60453,60453,0,-82904,86689
60454,60454,0,-82904,86689
60455,60455,0,-82904,86689
60456,60456,0,-87223,87510
60457,60457,0,-87223,87510
60458,60458,0,-87223,87510
60459,60459,0,-87223,87510
60460,60460,0,-87822,78743
60461,60461,0,-87822,78743
60462,60462,0,-87822,78743
60463,60463,0,-87822,78743
60464,60464,0,-81607,85322
60465,60465,0,-81607,85322
60466,60466,0,-81607,85322
60467,60467,0,-81607,85322
60468,60468,0,-89773,86168
60469,60469,0,-89773,86168
60470,60470,0,-89773,86168
60471,60471,0,-89773,86168
60472,60472,0,-89773,86168
60473,60473,0,-89773,86168
60474,60474,0,-89773,86168
60475,60475,0,-89773,86168
60476,60476,0,-90854,94946
60477,60477,0,-90854,94946
60478,60478,0,-90854,94946
60479,60479,0,-90854,94946
60480,60480,0,-82683,104212
60481,60481,0,-82683,104212
60482,60482,0,-82683,104212
60483,60483,0,-82683,104212
60484,60484,0,-79874,99914
60485,60485,0,-79874,99914
60486,60486,0,-79874,99914
60487,60487,0,-79874,99914
60488,60488,0,-61904,106574
60489,60489,0,-61904,106574
60490,60490,0,-61904,106574
60491,60491,0,-61904,106574
60492,60492,0,-45349,109139
60493,60493,0,-45349,109139
60494,60494,0,-45349,109139
60495,60495,0,-45349,109139
60496,60496,0,-10092,117102
60497,60497,0,-10092,117102
60498,60498,0,-10092,117102
60499,60499,0,-10092,117102
60500,60500,0,7966,118328
60501,60501,0,7966,118328
60502,60502,0,7966,118328
60503,60503,0,7966,118328
60504,60504,0,48530,112627
60505,60505,0,48530,112627
60506,60506,0,48530,112627
60507,60507,0,48530,112627
60508,60508,0,48530,112627
60509,60509,0,48530,112627
60510,60510,0,48530,112627
60511,60511,0,48530,112627
60512,60512,0,93859,91514
60513,60513,0,93859,91514
60514,60514,0,93859,91514
60515,60515,0,93859,91514
60516,60516,0,101451,87119
60517,60517,0,101451,87119
60518,60518,0,101451,87119
60519,60519,0,101451,87119
60520,60520,0,101465,73220
60521,60521,0,101465,73220
60522,60522,0,101465,73220
60523,60523,0,101465,73220
60524,60524,0,98911,78697
60525,60525,0,98911,78697
60526,60526,0,98911,78697
60527,60527,0,98911,78697
60528,60528,0,96347,69725
60529,60529,0,96347,69725
60530,60530,0,96347,69725
60531,60531,0,96347,69725
60532,60532,0,94527,75445
60533,60533,0,94527,75445
60534,60534,0,94527,75445
60535,60535,0,94527,75445
60536,60536,0,94619,61308
60537,60537,0,94619,61308
60538,60538,0,94619,61308
60539,60539,0,94619,61308
60540,60540,0,101562,58436
60541,60541,0,101562,58436
60542,60542,0,101562,58436
60543,60543,0,101562,58436
60544,60544,0,101562,58436
60545,60545,0,101562,58436
60546,60546,0,101562,58436
60547,60547,0,101562,58436
60548,60548,0,130687,28384
60549,60549,0,130687,28384
60550,60550,0,130687,28384
60551,60551,0,130687,28384
60552,60552,0,125914,-5
60553,60553,0,125914,-5
60554,60554,0,125914,-5
60555,60555,0,125914,-5
60556,60556,0,131071,-41391
60557,60557,0,131071,-41391
60558,60558,0,131071,-41391
60559,60559,0,131071,-41391
60560,60560,0,112154,-67811
60561,60561,0,112154,-67811
60562,60562,0,112154,-67811
60563,60563,0,112154,-67811
60564,60564,0,87979,-100310
60565,60565,0,87979,-100310
60566,60566,0,87979,-100310
60567,60567,0,87979,-100310
60568,60568,0,68168,-97545
60569,60569,0,68168,-97545
60570,60570,0,68168,-97545
60571,60571,0,68168,-97545
60572,60572,0,65755,-97905
60573,60573,0,65755,-97905
60574,60574,0,65755,-97905
60575,60575,0,65755,-97905
60576,60576,0,71948,-86676
60577,60577,0,71948,-86676
60578,60578,0,71948,-86676
60579,60579,0,71948,-86676
60580,60580,0,89424,-98288
60581,60581,0,89424,-98288
60582,60582,0,89424,-98288
60583,60583,0,89424,-98288
60584,60584,0,89424,-98288
60585,60585,0,89424,-98288
60586,60586,0,89424,-98288
60587,60587,0,89424,-98288
60588,60588,0,118883,-33326
60589,60589,0,118883,-33326
60590,60590,0,118883,-33326
60591,60591,0,118883,-33326
60592,60592,0,124711,24666
60593,60593,0,124711,24666
60594,60594,0,124711,24666
60595,60595,0,124711,24666
60596,60596,0,102285,65139
60597,60597,0,102285,65139
60598,60598,0,102285,65139
60599,60599,0,102285,65139
60600,60600,0,73708,87339
60601,60601,0,73708,87339
60602,60602,0,73708,87339
60603,60603,0,73708,87339
60604,60604,0,37945,108715
60605,60605,0,37945,108715
60606,60606,0,37945,108715
60607,60607,0,37945,108715
60608,60608,0,-5019,109651
60609,60609,0,-5019,109651
60610,60610,0,-5019,109651
60611,60611,0,-5019,109651
60612,60612,0,-27734,96983
60613,60613,0,-27734,96983
60614,60614,0,-27734,96983
60615,60615,0,-27734,96983
60616,60616,0,-73815,101366
60617,60617,0,-73815,101366
60618,60618,0,-73815,101366
60619,60619,0,-73815,101366
60620,60620,0,-73815,101366
60621,60621,0,-73815,101366
60622,60622,0,-73815,101366
60623,60623,0,-73815,101366
60624,60624,0,-96930,92271
60625,60625,0,-96930,92271
60626,60626,0,-96930,92271
60627,60627,0,-96930,92271
60628,60628,0,-90801,90958
60629,60629,0,-90801,90958
60630,60630,0,-90801,90958
60631,60631,0,-90801,90958
60632,60632,0,-80268,103120
60633,60633,0,-80268,103120
60634,60634,0,-80268,103120
60635,60635,0,-80268,103120
60636,60636,0,-69615,106160
60637,60637,0,-69615,106160
60638,60638,0,-69615,106160
60639,60639,0,-69615,106160
60640,60640,0,-24263,120180
60641,60641,0,-24263,120180
60642,60642,0,-24263,120180
60643,60643,0,-24263,120180
60644,60644,0,9988,122554
60645,60645,0,9988,122554
60646,60646,0,9988,122554
60647,60647,0,9988,122554
60648,60648,0,60323,103263
60649,60649,0,60323,103263
60650,60650,0,60323,103263
60651,60651,0,60323,103263
60652,60652,0,103634,82095
60653,60653,0,103634,82095
60654,60654,0,103634,82095
60655,60655,0,103634,82095
60656,60656,0,103634,82095
60657,60657,0,103634,82095
60658,60658,0,103634,82095
60659,60659,0,103634,82095
60660,60660,0,131071,-25726
60661,60661,0,131071,-25726
60662,60662,0,131071,-25726
60663,60663,0,131071,-25726
60664,60664,0,121701,-67187
60665,60665,0,121701,-67187
60666,60666,0,121701,-67187
60667,60667,0,121701,-67187
60668,60668,0,97066,-99867
60669,60669,0,97066,-99867
60670,60670,0,97066,-99867
60671,60671,0,97066,-99867
60672,60672,0,75500,-99099
60673,60673,0,75500,-99099
60674,60674,0,75500,-99099
60675,60675,0,75500,-99099
60676,60676,0,65222,-107045
60677,60677,0,65222,-107045
60678,60678,0,65222,-107045
60679,60679,0,65222,-107045
60680,60680,0,61669,-96871
60681,60681,0,61669,-96871
60682,60682,0,61669,-96871
60683,60683,0,61669,-96871
60684,60684,0,66415,-91083
60685,60685,0,66415,-91083
60686,60686,0,66415,-91083
60687,60687,0,66415,-91083
60688,60688,0,86283,-76762
60689,60689,0,86283,-76762
60690,60690,0,86283,-76762
60691,60691,0,86283,-76762
60692,60692,0,86283,-76762
60693,60693,0,86283,-76762
60694,60694,0,86283,-76762
60695,60695,0,86283,-76762
60696,60696,0,128210,-24737
60697,60697,0,128210,-24737
60698,60698,0,128210,-24737
60699,60699,0,128210,-24737
60700,60700,0,116683,19628
60701,60701,0,116683,19628
60702,60702,0,116683,19628
60703,60703,0,116683,19628
60704,60704,0,105825,60367
60705,60705,0,105825,60367
60706,60706,0,105825,60367
60707,60707,0,105825,60367
60708,60708,0,76012,94662
60709,60709,0,76012,94662
60710,60710,0,76012,94662
60711,60711,0,76012,94662
60712,60712,0,25639,108003
60713,60713,0,25639,108003
60714,60714,0,25639,108003
60715,60715,0,25639,108003
60716,60716,0,-11768,107875
60717,60717,0,-11768,107875
60718,60718,0,-11768,107875
60719,60719,0,-11768,107875
60720,60720,0,-55608,97987
60721,60721,0,-55608,97987
60722,60722,0,-55608,97987
60723,60723,0,-55608,97987
60724,60724,0,-82825,70916
60725,60725,0,-82825,70916
60726,60726,0,-82825,70916
60727,60727,0,-82825,70916
60728,60728,0,-82825,70916
60729,60729,0,-82825,70916
60730,60730,0,-82825,70916
60731,60731,0,-82825,70916
60732,60732,0,-127765,3368
60733,60733,0,-127765,3368
60734,60734,0,-127765,3368
60735,60735,0,-127765,3368
60736,60736,0,-118069,-32142
60737,60737,0,-118069,-32142
60738,60738,0,-118069,-32142
60739,60739,0,-118069,-32142
60740,60740,0,-108609,-55956
60741,60741,0,-108609,-55956
60742,60742,0,-108609,-55956
60743,60743,0,-108609,-55956
60744,60744,0,-95852,-78949
60745,60745,0,-95852,-78949
60746,60746,0,-95852,-78949
60747,60747,0,-95852,-78949
60748,60748,0,-93402,-73964
60749,60749,0,-93402,-73964
60750,60750,0,-93402,-73964
60751,60751,0,-93402,-73964
60752,60752,0,-89569,-83766
60753,60753,0,-89569,-83766
60754,60754,0,-89569,-83766
60755,60755,0,-89569,-83766
60756,60756,0,-88197,-72932
60757,60757,0,-88197,-72932
60758,60758,0,-88197,-72932
60759,60759,0,-88197,-72932
60760,60760,0,-85319,-79918
60761,60761,0,-85319,-79918
60762,60762,0,-85319,-79918
60763,60763,0,-85319,-79918
60764,60764,0,-96876,-84510
60765,60765,0,-96876,-84510
60766,60766,0,-96876,-84510
60767,60767,0,-96876,-84510
60768,60768,0,-96876,-84510
60769,60769,0,-96876,-84510
60770,60770,0,-96876,-84510
60771,60771,0,-96876,-84510
60772,60772,0,-94176,-90810
60773,60773,0,-94176,-90810
60774,60774,0,-94176,-90810
60775,60775,0,-94176,-90810
60776,60776,0,-76272,-104385
60777,60777,0,-76272,-104385
60778,60778,0,-76272,-104385
60779,60779,0,-76272,-104385
60780,60780,0,-52275,-106406
60781,60781,0,-52275,-106406
60782,60782,0,-52275,-106406
60783,60783,0,-52275,-106406
60784,60784,0,-32001,-117937
60785,60785,0,-32001,-117937
60786,60786,0,-32001,-117937
60787,60787,0,-32001,-117937
60788,60788,0,11483,-114467
60789,60789,0,11483,-114467
60790,60790,0,11483,-114467
60791,60791,0,11483,-114467
60792,60792,0,30541,-103952
60793,60793,0,30541,-103952
60794,60794,0,30541,-103952
60795,60795,0,30541,-103952
60796,60796,0,52838,-97407
60797,60797,0,52838,-97407
60798,60798,0,52838,-97407
60799,60799,0,52838,-97407
60800,60800,0,74121,-97596
60801,60801,0,74121,-97596
60802,60802,0,74121,-97596
60803,60803,0,74121,-97596
60804,60804,0,74121,-97596
60805,60805,0,74121,-97596
60806,60806,0,74121,-97596
60807,60807,0,74121,-97596
60808,60808,0,84983,-99315
60809,60809,0,84983,-99315
60810,60810,0,84983,-99315
60811,60811,0,84983,-99315
60812,60812,0,72046,-110342
60813,60813,0,72046,-110342
60814,60814,0,72046,-110342
60815,60815,0,72046,-110342
60816,60816,0,62759,-116825
60817,60817,0,62759,-116825
60818,60818,0,62759,-116825
60819,60819,0,62759,-116825
60820,60820,0,14577,-126211
60821,60821,0,14577,-126211
60822,60822,0,14577,-126211
60823,60823,0,14577,-126211
60824,60824,0,-25573,-127609
60825,60825,0,-25573,-127609
60826,60826,0,-25573,-127609
60827,60827,0,-25573,-127609
60828,60828,0,-71898,-101857
60829,60829,0,-71898,-101857
60830,60830,0,-71898,-101857
60831,60831,0,-71898,-101857
60832,60832,0,-101893,-83028
60833,60833,0,-101893,-83028
60834,60834,0,-101893,-83028
60835,60835,0,-101893,-83028
60836,60836,0,-119669,-34729
60837,60837,0,-119669,-34729
60838,60838,0,-119669,-34729
60839,60839,0,-119669,-34729
60840,60840,0,-119669,-34729
60841,60841,0,-119669,-34729
60842,60842,0,-119669,-34729
60843,60843,0,-119669,-34729
60844,60844,0,-123319,56631
60845,60845,0,-123319,56631
60846,60846,0,-123319,56631
60847,60847,0,-123319,56631
60848,60848,0,-107355,90872
60849,60849,0,-107355,90872
60850,60850,0,-107355,90872
60851,60851,0,-107355,90872
60852,60852,0,-85859,100244
60853,60853,0,-85859,100244
60854,60854,0,-85859,100244
60855,60855,0,-85859,100244
60856,60856,0,-71539,106152
60857,60857,0,-71539,106152
60858,60858,0,-71539,106152
60859,60859,0,-71539,106152
60860,60860,0,-64193,101102
60861,60861,0,-64193,101102
60862,60862,0,-64193,101102
60863,60863,0,-64193,101102
60864,60864,0,-61756,102669
60865,60865,0,-61756,102669
60866,60866,0,-61756,102669
60867,60867,0,-61756,102669
60868,60868,0,-64261,92037
60869,60869,0,-64261,92037
60870,60870,0,-64261,92037
60871,60871,0,-64261,92037
60872,60872,0,-66167,98767
60873,60873,0,-66167,98767
60874,60874,0,-66167,98767
60875,60875,0,-66167,98767
60876,60876,0,-66167,98767
60877,60877,0,-66167,98767
60878,60878,0,-66167,98767
60879,60879,0,-66167,98767
60880,60880,0,-67213,115316
60881,60881,0,-67213,115316
60882,60882,0,-67213,115316
60883,60883,0,-67213,115316
60884,60884,0,-55443,118291
60885,60885,0,-55443,118291
60886,60886,0,-55443,118291
60887,60887,0,-55443,118291
60888,60888,0,-25998,128559
60889,60889,0,-25998,128559
60890,60890,0,-25998,128559
60891,60891,0,-25998,128559
60892,60892,0,-2160,128616
60893,60893,0,-2160,128616
60894,60894,0,-2160,128616
60895,60895,0,-2160,128616
60896,60896,0,41511,119311
60897,60897,0,41511,119311
60898,60898,0,41511,119311
60899,60899,0,41511,119311
60900,60900,0,61407,112678
60901,60901,0,61407,112678
60902,60902,0,61407,112678
60903,60903,0,61407,112678
60904,60904,0,76657,86238
60905,60905,0,76657,86238
60906,60906,0,76657,86238
60907,60907,0,76657,86238
60908,60908,0,90465,80394
60909,60909,0,90465,80394
60910,60910,0,90465,80394
60911,60911,0,90465,80394
60912,60912,0,90465,80394
60913,60913,0,90465,80394
60914,60914,0,90465,80394
60915,60915,0,90465,80394
60916,60916,0,101438,90319
60917,60917,0,101438,90319
60918,60918,0,101438,90319
60919,60919,0,101438,90319
60920,60920,0,90627,92108
60921,60921,0,90627,92108
60922,60922,0,90627,92108
60923,60923,0,90627,92108
60924,60924,0,67895,110466
60925,60925,0,67895,110466
60926,60926,0,67895,110466
60927,60927,0,67895,110466
60928,60928,0,30458,112997
60929,60929,0,30458,112997
60930,60930,0,30458,112997
60931,60931,0,30458,112997
60932,60932,0,108,113163
60933,60933,0,108,113163
60934,60934,0,108,113163
60935,60935,0,108,113163
60936,60936,0,-37826,110452
60937,60937,0,-37826,110452
60938,60938,0,-37826,110452
60939,60939,0,-37826,110452
60940,60940,0,-50359,95329
60941,60941,0,-50359,95329
60942,60942,0,-50359,95329
60943,60943,0,-50359,95329
60944,60944,0,-70293,86463
60945,60945,0,-70293,86463
60946,60946,0,-70293,86463
60947,60947,0,-70293,86463
60948,60948,0,-86057,92937
60949,60949,0,-86057,92937
60950,60950,0,-86057,92937
60951,60951,0,-86057,92937
60952,60952,0,-86057,92937
60953,60953,0,-86057,92937
60954,60954,0,-86057,92937
60955,60955,0,-86057,92937
60956,60956,0,-77706,106715
60957,60957,0,-77706,106715
60958,60958,0,-77706,106715
60959,60959,0,-77706,106715
60960,60960,0,-49999,118523
60961,60961,0,-49999,118523
60962,60962,0,-49999,118523
60963,60963,0,-49999,118523
60964,60964,0,-20554,127715
60965,60965,0,-20554,127715
60966,60966,0,-20554,127715
60967,60967,0,-20554,127715
60968,60968,0,33718,123746
60969,60969,0,33718,123746
60970,60970,0,33718,123746
60971,60971,0,33718,123746
60972,60972,0,76871,111765
60973,60973,0,76871,111765
60974,60974,0,76871,111765
60975,60975,0,76871,111765
60976,60976,0,101252,65552
60977,60977,0,101252,65552
60978,60978,0,101252,65552
60979,60979,0,101252,65552
60980,60980,0,117444,27319
60981,60981,0,117444,27319
60982,60982,0,117444,27319
60983,60983,0,117444,27319
60984,60984,0,125938,-23392
60985,60985,0,125938,-23392
60986,60986,0,125938,-23392
60987,60987,0,125938,-23392
60988,60988,0,125938,-23392
60989,60989,0,125938,-23392
60990,60990,0,125938,-23392
60991,60991,0,125938,-23392
60992,60992,0,81103,-115020
60993,60993,0,81103,-115020
60994,60994,0,81103,-115020
60995,60995,0,81103,-115020
60996,60996,0,11621,-131072
60997,60997,0,11621,-131072
60998,60998,0,11621,-131072
60999,60999,0,11621,-131072
61000,61000,0,-27025,-131072
61001,61001,0,-27025,-131072
61002,61002,0,-27025,-131072
61003,61003,0,-27025,-131072
61004,61004,0,-63187,-108990
61005,61005,0,-63187,-108990
61006,61006,0,-63187,-108990
61007,61007,0,-63187,-108990
61008,61008,0,-86441,-102727
61009,61009,0,-86441,-102727
61010,61010,0,-86441,-102727
61011,61011,0,-86441,-102727
61012,61012,0,-95708,-73061
61013,61013,0,-95708,-73061
61014,61014,0,-95708,-73061
61015,61015,0,-95708,-73061
61016,61016,0,-99286,-65319
61017,61017,0,-99286,-65319
61018,61018,0,-99286,-65319
61019,61019,0,-99286,-65319
61020,61020,0,-104321,-55677
61021,61021,0,-104321,-55677
61022,61022,0,-104321,-55677
61023,61023,0,-104321,-55677
61024,61024,0,-104321,-55677
61025,61025,0,-104321,-55677
61026,61026,0,-104321,-55677
61027,61027,0,-104321,-55677
61028,61028,0,-92457,-85139
61029,61029,0,-92457,-85139
61030,61030,0,-92457,-85139
61031,61031,0,-92457,-85139
61032,61032,0,-71553,-114148
61033,61033,0,-71553,-114148
61034,61034,0,-71553,-114148
61035,61035,0,-71553,-114148
61036,61036,0,-36024,-119131
61037,61037,0,-36024,-119131
61038,61038,0,-36024,-119131
61039,61039,0,-36024,-119131
61040,61040,0,7105,-117670
61041,61041,0,7105,-117670
61042,61042,0,7105,-117670
61043,61043,0,7105,-117670
61044,61044,0,53224,-107732
61045,61045,0,53224,-107732
61046,61046,0,53224,-107732
61047,61047,0,53224,-107732
61048,61048,0,77807,-72257
61049,61049,0,77807,-72257
61050,61050,0,77807,-72257
61051,61051,0,77807,-72257
61052,61052,0,99550,-42638
61053,61053,0,99550,-42638
61054,61054,0,99550,-42638
61055,61055,0,99550,-42638
61056,61056,0,113163,-3861
61057,61057,0,113163,-3861
61058,61058,0,113163,-3861
61059,61059,0,113163,-3861
61060,61060,0,113163,-3861
61061,61061,0,113163,-3861
61062,61062,0,113163,-3861
61063,61063,0,113163,-3861
61064,61064,0,109430,58499
61065,61065,0,109430,58499
61066,61066,0,109430,58499
61067,61067,0,109430,58499
61068,61068,0,100658,82395
61069,61069,0,100658,82395
61070,61070,0,100658,82395
61071,61071,0,100658,82395
61072,61072,0,90675,83470
61073,61073,0,90675,83470
61074,61074,0,90675,83470
61075,61075,0,90675,83470
61076,61076,0,81221,100300
61077,61077,0,81221,100300
61078,61078,0,81221,100300
61079,61079,0,81221,100300
61080,61080,0,83919,87534
61081,61081,0,83919,87534
61082,61082,0,83919,87534
61083,61083,0,83919,87534
61084,61084,0,79484,96520
61085,61085,0,79484,96520
61086,61086,0,79484,96520
61087,61087,0,79484,96520
61088,61088,0,78355,84081
61089,61089,0,78355,84081
61090,61090,0,78355,84081
61091,61091,0,78355,84081
61092,61092,0,78406,87811
61093,61093,0,78406,87811
61094,61094,0,78406,87811
61095,61095,0,78406,87811
61096,61096,0,88996,93271
61097,61097,0,88996,93271
61098,61098,0,88996,93271
61099,61099,0,88996,93271
61100,61100,0,88996,93271
61101,61101,0,88996,93271
61102,61102,0,88996,93271
61103,61103,0,88996,93271
61104,61104,0,93790,91676
61105,61105,0,93790,91676
61106,61106,0,93790,91676
61107,61107,0,93790,91676
61108,61108,0,98614,92318
61109,61109,0,98614,92318
61110,61110,0,98614,92318
61111,61111,0,98614,92318
61112,61112,0,97288,71073
61113,61113,0,97288,71073
61114,61114,0,97288,71073
61115,61115,0,97288,71073
61116,61116,0,105287,67123
61117,61117,0,105287,67123
61118,61118,0,105287,67123
61119,61119,0,105287,67123
61120,61120,0,108092,45162
61121,61121,0,108092,45162
61122,61122,0,108092,45162
61123,61123,0,108092,45162
61124,61124,0,119285,20935
61125,61125,0,119285,20935
61126,61126,0,119285,20935
61127,61127,0,119285,20935
61128,61128,0,113233,-16644
61129,61129,0,113233,-16644
61130,61130,0,113233,-16644
61131,61131,0,113233,-16644
61132,61132,0,119227,-73721
61133,61133,0,119227,-73721
61134,61134,0,119227,-73721
61135,61135,0,119227,-73721
61136,61136,0,119227,-73721
61137,61137,0,119227,-73721
61138,61138,0,119227,-73721
61139,61139,0,119227,-73721
61140,61140,0,36521,-131072
61141,61141,0,36521,-131072
61142,61142,0,36521,-131072
61143,61143,0,36521,-131072
61144,61144,0,-5853,-131072
61145,61145,0,-5853,-131072
61146,61146,0,-5853,-131072
61147,61147,0,-5853,-131072
61148,61148,0,-59268,-117296
61149,61149,0,-59268,-117296
61150,61150,0,-59268,-117296
61151,61151,0,-59268,-117296
61152,61152,0,-83184,-109289
61153,61153,0,-83184,-109289
61154,61154,0,-83184,-109289
61155,61155,0,-83184,-109289
61156,61156,0,-89644,-78119
61157,61157,0,-89644,-78119
61158,61158,0,-89644,-78119
61159,61159,0,-89644,-78119
61160,61160,0,-98661,-76317
61161,61161,0,-98661,-76317
61162,61162,0,-98661,-76317
61163,61163,0,-98661,-76317
61164,61164,0,-102523,-56613
61165,61165,0,-102523,-56613
61166,61166,0,-102523,-56613
61167,61167,0,-102523,-56613
61168,61168,0,-108504,-63793
61169,61169,0,-108504,-63793
61170,61170,0,-108504,-63793
61171,61171,0,-108504,-63793
61172,61172,0,-108504,-63793
61173,61173,0,-108504,-63793
61174,61174,0,-108504,-63793
61175,61175,0,-108504,-63793
61176,61176,0,-114726,-71824
61177,61177,0,-114726,-71824
61178,61178,0,-114726,-71824
61179,61179,0,-114726,-71824
61180,61180,0,-111610,-66115
61181,61181,0,-111610,-66115
61182,61182,0,-111610,-66115
61183,61183,0,-111610,-66115
61184,61184,0,-101772,-71901
61185,61185,0,-101772,-71901
61186,61186,0,-101772,-71901
61187,61187,0,-101772,-71901
61188,61188,0,-94475,-69921
61189,61189,0,-94475,-69921
61190,61190,0,-94475,-69921
61191,61191,0,-94475,-69921
61192,61192,0,-93999,-81479
61193,61193,0,-93999,-81479
61194,61194,0,-93999,-81479
61195,61195,0,-93999,-81479
61196,61196,0,-93468,-70646
61197,61197,0,-93468,-70646
61198,61198,0,-93468,-70646
61199,61199,0,-93468,-70646
61200,61200,0,-87478,-80111
61201,61201,0,-87478,-80111
61202,61202,0,-87478,-80111
61203,61203,0,-87478,-80111
61204,61204,0,-85915,-77602
61205,61205,0,-85915,-77602
61206,61206,0,-85915,-77602
61207,61207,0,-85915,-77602
61208,61208,0,-85915,-77602
61209,61209,0,-85915,-77602
61210,61210,0,-85915,-77602
61211,61211,0,-85915,-77602
61212,61212,0,-102198,-85715
61213,61213,0,-102198,-85715
61214,61214,0,-102198,-85715
61215,61215,0,-102198,-85715
61216,61216,0,-101960,-87437
61217,61217,0,-101960,-87437
61218,61218,0,-101960,-87437
61219,61219,0,-101960,-87437
61220,61220,0,-98474,-73909
61221,61221,0,-98474,-73909
61222,61222,0,-98474,-73909
61223,61223,0,-98474,-73909
61224,61224,0,-109257,-70115
61225,61225,0,-109257,-70115
61226,61226,0,-109257,-70115
61227,61227,0,-109257,-70115
61228,61228,0,-116130,-38224
61229,61229,0,-116130,-38224
61230,61230,0,-116130,-38224
61231,61231,0,-116130,-38224
61232,61232,0,-122919,-9828
61233,61233,0,-122919,-9828
61234,61234,0,-122919,-9828
61235,61235,0,-122919,-9828
61236,61236,0,-114482,16447
61237,61237,0,-114482,16447
61238,61238,0,-114482,16447
61239,61239,0,-114482,16447
61240,61240,0,-108164,66406
61241,61241,0,-108164,66406
61242,61242,0,-108164,66406
61243,61243,0,-108164,66406
61244,61244,0,-108164,66406
61245,61245,0,-108164,66406
61246,61246,0,-108164,66406
61247,61247,0,-108164,66406
61248,61248,0,-40133,130130
61249,61249,0,-40133,130130
61250,61250,0,-40133,130130
61251,61251,0,-40133,130130
61252,61252,0,8668,131071
61253,61253,0,8668,131071
61254,61254,0,8668,131071
61255,61255,0,8668,131071
61256,61256,0,68665,118617
61257,61257,0,68665,118617
61258,61258,0,68665,118617
61259,61259,0,68665,118617
61260,61260,0,110424,93539
61261,61261,0,110424,93539
61262,61262,0,110424,93539
61263,61263,0,110424,93539
61264,61264,0,118411,40901
61265,61265,0,118411,40901
61266,61266,0,118411,40901
61267,61267,0,118411,40901
61268,61268,0,125009,-9368
61269,61269,0,125009,-9368
61270,61270,0,125009,-9368
61271,61271,0,125009,-9368
61272,61272,0,109229,-36308
61273,61273,0,109229,-36308
61274,61274,0,109229,-36308
61275,61275,0,109229,-36308
61276,61276,0,102676,-60636
61277,61277,0,102676,-60636
61278,61278,0,102676,-60636
61279,61279,0,102676,-60636
61280,61280,0,98530,-88597
61281,61281,0,98530,-88597
61282,61282,0,98530,-88597
61283,61283,0,98530,-88597
61284,61284,0,98530,-88597
61285,61285,0,98530,-88597
61286,61286,0,98530,-88597
61287,61287,0,98530,-88597
61288,61288,0,76498,-105493
61289,61289,0,76498,-105493
61290,61290,0,76498,-105493
61291,61291,0,76498,-105493
61292,61292,0,72406,-105270
61293,61293,0,72406,-105270
61294,61294,0,72406,-105270
61295,61295,0,72406,-105270
61296,61296,0,74173,-103917
61297,61297,0,74173,-103917
61298,61298,0,74173,-103917
61299,61299,0,74173,-103917
61300,61300,0,69555,-102036
61301,61301,0,69555,-102036
61302,61302,0,69555,-102036
61303,61303,0,69555,-102036
61304,61304,0,67698,-92282
61305,61305,0,67698,-92282
61306,61306,0,67698,-92282
61307,61307,0,67698,-92282
61308,61308,0,68589,-94414
61309,61309,0,68589,-94414
61310,61310,0,68589,-94414
61311,61311,0,68589,-94414
61312,61312,0,67185,-90980
61313,61313,0,67185,-90980
61314,61314,0,67185,-90980
61315,61315,0,67185,-90980
61316,61316,0,48623,-117560
61317,61317,0,48623,-117560
61318,61318,0,48623,-117560
61319,61319,0,48623,-117560
61320,61320,0,48623,-117560
61321,61321,0,48623,-117560
61322,61322,0,48623,-117560
61323,61323,0,48623,-117560
61324,61324,0,-6154,-130086
61325,61325,0,-6154,-130086
61326,61326,0,-6154,-130086
61327,61327,0,-6154,-130086
61328,61328,0,-51485,-128186
61329,61329,0,-51485,-128186
61330,61330,0,-51485,-128186
61331,61331,0,-51485,-128186
61332,61332,0,-86840,-98373
61333,61333,0,-86840,-98373
61334,61334,0,-86840,-98373
61335,61335,0,-86840,-98373
61336,61336,0,-112926,-64099
61337,61337,0,-112926,-64099
61338,61338,0,-112926,-64099
61339,61339,0,-112926,-64099
61340,61340,0,-118235,-14278
61341,61341,0,-118235,-14278
61342,61342,0,-118235,-14278
61343,61343,0,-118235,-14278
61344,61344,0,-123669,35405
61345,61345,0,-123669,35405
61346,61346,0,-123669,35405
61347,61347,0,-123669,35405
61348,61348,0,-96512,75079
61349,61349,0,-96512,75079
61350,61350,0,-96512,75079
61351,61351,0,-96512,75079
61352,61352,0,-57773,114182
61353,61353,0,-57773,114182
61354,61354,0,-57773,114182
61355,61355,0,-57773,114182
61356,61356,0,-57773,114182
61357,61357,0,-57773,114182
61358,61358,0,-57773,114182
61359,61359,0,-57773,114182
61360,61360,0,41811,130630
61361,61361,0,41811,130630
61362,61362,0,41811,130630
61363,61363,0,41811,130630
61364,61364,0,79146,121481
61365,61365,0,79146,121481
61366,61366,0,79146,121481
61367,61367,0,79146,121481
61368,61368,0,98720,83582
61369,61369,0,98720,83582
61370,61370,0,98720,83582
